,Year,TRB%,AST%,STL%,BLK%,TOV%,USG%,3P%,2P%,FT%
2855,1989.0,9.2,14.6,1.7,1.1,11.3,22.4,0.087,0.556,0.782
2856,1989.0,4.2,15.9,2.7,0.2,13.9,13.1,0.34,0.49,0.7809999999999999
2857,1990.0,13.4,5.0,1.0,0.8,17.2,9.4,0.75,0.48,0.6920000000000001
2858,1990.0,4.4,23.3,2.0,0.1,11.1,18.5,0.366,0.431,0.85
2859,1990.0,8.7,11.6,0.9,0.6,10.7,24.3,0.33299999999999996,0.506,0.7559999999999999
2860,1990.0,6.8,25.5,2.1,0.4,12.7,23.0,0.374,0.46,0.831
2861,1990.0,10.7,10.5,1.5,1.2,10.7,20.4,0.204,0.49,0.812
2862,1990.0,4.7,21.2,2.5,0.6,9.4,24.7,0.318,0.483,0.946
2863,1990.0,10.5,4.4,1.1,1.5,9.8,16.5,0.0,0.457,0.535
2864,1990.0,16.6,2.7,1.2,2.6,13.6,19.1,0.0,0.507,0.535
2865,1990.0,9.3,10.5,1.8,1.0,13.7,22.1,0.059000000000000004,0.504,0.705
2866,1990.0,11.9,13.4,1.6,0.9,10.5,17.4,0.37,0.45899999999999996,0.7829999999999999
2867,1990.0,8.0,10.0,1.7,0.4,7.8,20.4,0.14300000000000002,0.45899999999999996,0.838
2868,1990.0,7.5,19.6,1.9,1.3,14.1,20.9,0.26899999999999996,0.49700000000000005,0.748
2869,1990.0,15.6,4.8,0.9,0.8,8.1,19.7,0.0,0.49700000000000005,0.722
2870,1990.0,4.7,20.7,1.8,0.3,16.3,16.9,0.5,0.484,0.885
2871,1990.0,4.5,33.3,1.8,0.2,27.7,12.5,0.055999999999999994,0.495,0.7440000000000001
2872,1990.0,9.3,8.1,0.6,2.4,11.2,21.0,0.0,0.485,0.779
2873,1990.0,10.9,4.3,1.4,0.7,17.4,18.0,0.0,0.48100000000000004,0.473
2874,1990.0,16.7,15.6,2.4,1.0,13.9,24.0,0.217,0.632,0.7490000000000001
2875,1990.0,4.7,18.3,1.6,0.0,13.5,23.3,0.39899999999999997,0.408,0.809
2876,1990.0,3.9,15.3,0.9,0.1,12.9,19.7,0.154,0.514,0.7559999999999999
2877,1990.0,9.3,6.8,2.3,0.9,13.4,13.5,0.25,0.5539999999999999,0.6709999999999999
2878,1990.0,13.4,2.6,0.6,4.4,13.5,27.2,0.16699999999999998,0.445,0.409
2879,1990.0,16.2,10.1,1.2,4.8,18.4,18.4,0.0,0.527,0.732
2880,1990.0,10.6,8.1,1.2,0.6,15.9,17.1,0.0,0.479,0.667
2881,1990.0,13.4,28.9,1.8,1.2,12.7,27.4,0.33299999999999996,0.494,0.93
2882,1990.0,11.0,6.1,0.1,2.5,23.0,10.8,0.0,0.379,0.5479999999999999
2883,1990.0,10.1,2.7,0.0,0.0,26.8,15.5,0.0,0.545,0.5
2884,1990.0,5.4,16.3,1.3,0.4,11.0,23.6,0.302,0.505,0.8440000000000001
2885,1990.0,5.9,26.2,3.1,0.7,15.5,22.8,0.225,0.395,0.778
2886,1990.0,4.3,44.6,3.0,0.1,16.8,13.5,0.192,0.503,0.7909999999999999
2887,1990.0,11.2,3.3,0.4,10.0,21.1,7.4,0.188,0.38799999999999996,0.51
2888,1990.0,6.8,13.9,2.2,0.3,15.7,16.6,0.28600000000000003,0.415,0.741
2889,1990.0,16.6,6.4,0.8,3.3,11.1,20.5,0.32299999999999995,0.42,0.7759999999999999
2890,1990.0,13.2,8.8,3.5,0.0,10.2,38.1,1.0,0.4,0.636
2891,1990.0,13.1,3.4,0.8,3.7,11.8,17.9,0.0,0.462,0.627
2892,1990.0,13.1,10.4,1.3,3.7,10.6,21.3,0.0,0.41700000000000004,0.662
2893,1990.0,12.8,10.3,2.2,1.6,17.2,15.6,0.0,0.5479999999999999,0.674
2894,1990.0,3.7,28.5,2.4,0.0,11.2,14.7,0.392,0.447,0.877
2895,1990.0,9.7,5.7,1.2,1.2,11.7,19.0,0.0,0.47700000000000004,0.762
2896,1990.0,15.7,4.7,1.1,1.2,16.9,16.2,0.5,0.515,0.789
2897,1990.0,15.7,10.3,0.0,0.0,17.2,27.2,0.0,0.28600000000000003,0.0
2898,1990.0,6.5,9.0,2.5,0.4,18.1,18.6,0.25,0.446,0.679
2899,1990.0,10.8,3.4,2.3,2.3,13.7,13.8,0.0,0.5,0.389
2900,1990.0,14.1,3.0,1.5,1.0,12.5,14.0,0.0,0.45799999999999996,0.56
2901,1990.0,11.4,0.0,9.7,6.0,17.7,23.6,0.0,0.0,0.667
2902,1990.0,5.3,17.9,1.3,0.8,23.6,26.6,0.0,0.281,0.833
2903,1990.0,15.1,3.9,0.0,0.0,18.9,20.0,0.0,0.25,0.0
2904,1990.0,18.6,3.6,1.5,1.1,11.3,13.4,0.0,0.504,0.698
2905,1990.0,17.4,2.8,1.6,3.2,26.6,14.8,0.0,0.5529999999999999,0.46399999999999997
2906,1990.0,8.5,12.4,1.8,0.6,12.1,29.0,0.16699999999999998,0.46799999999999997,0.787
2907,1990.0,0.0,31.6,2.3,2.8,36.4,21.0,0.0,0.25,0.0
2908,1990.0,10.7,9.3,0.9,2.6,15.6,18.1,0.0,0.525,0.775
2909,1990.0,10.6,12.1,0.8,2.2,11.3,29.4,0.0,0.485,0.8059999999999999
2910,1990.0,13.3,6.7,0.9,3.3,12.4,20.7,0.0,0.395,0.794
2911,1990.0,14.0,10.4,1.8,4.8,16.9,25.2,0.0,0.43200000000000005,0.743
2912,1990.0,12.7,8.9,0.9,1.0,14.6,16.7,0.0,0.488,0.8109999999999999
2913,1990.0,12.1,4.5,0.7,0.4,11.7,24.6,0.25,0.47600000000000003,0.7020000000000001
2914,1990.0,10.3,10.0,1.4,0.9,10.3,28.8,0.27899999999999997,0.513,0.861
2915,1990.0,5.8,12.2,1.3,0.2,9.0,26.8,0.331,0.42200000000000004,0.75
2916,1990.0,5.3,23.2,2.3,0.2,14.3,14.0,0.111,0.485,0.8320000000000001
2917,1990.0,5.4,27.0,2.7,0.4,16.1,12.4,0.429,0.586,0.877
2918,1990.0,8.1,7.9,2.2,0.5,15.6,21.1,0.375,0.512,0.701
2919,1990.0,8.5,6.2,1.5,0.6,8.7,25.2,0.0,0.366,0.792
2920,1990.0,16.4,5.6,1.1,1.4,18.4,19.4,0.0,0.479,0.8290000000000001
2921,1990.0,9.7,19.9,2.3,0.6,10.1,15.8,0.0,0.486,0.8109999999999999
2922,1990.0,6.0,23.3,3.5,0.2,17.1,13.7,0.154,0.42,0.804
2923,1990.0,7.0,15.3,1.8,1.1,14.6,14.4,0.318,0.42,0.883
2924,1990.0,15.7,4.8,0.7,4.9,10.8,12.0,0.0,0.45799999999999996,0.6409999999999999
2925,1990.0,5.2,14.0,0.5,0.6,20.4,35.9,0.2,0.47600000000000003,0.7859999999999999
2926,1990.0,12.0,12.0,3.1,0.9,10.9,19.3,0.0,0.486,0.77
2927,1990.0,12.0,3.5,1.2,0.0,21.1,18.7,0.0,0.379,0.0
2928,1990.0,13.1,5.0,1.5,0.6,15.4,21.4,0.0,0.484,0.568
2929,1990.0,13.5,12.9,1.9,1.1,10.5,28.3,0.322,0.48100000000000004,0.78
2930,1990.0,5.1,14.7,2.6,0.8,8.8,26.0,0.354,0.485,0.9229999999999999
2931,1990.0,6.1,10.3,1.2,0.0,11.2,25.8,0.2,0.409,0.7879999999999999
2932,1990.0,7.5,9.6,0.8,0.3,11.2,22.6,0.0,0.479,0.787
2933,1990.0,14.5,14.2,1.0,0.9,14.8,22.4,0.0,0.48100000000000004,0.7040000000000001
2934,1990.0,4.1,27.6,1.8,0.4,17.4,16.8,0.337,0.552,0.77
2935,1990.0,11.1,5.6,1.2,1.2,11.0,18.1,0.28,0.38299999999999995,0.875
2936,1990.0,14.3,3.9,1.3,1.9,18.5,16.8,0.0,0.467,0.621
2937,1990.0,5.7,14.9,1.6,0.3,8.3,29.6,0.13,0.49700000000000005,0.912
2938,1990.0,4.9,29.7,2.1,0.2,16.8,18.8,0.33299999999999996,0.501,0.861
2939,1990.0,6.0,19.9,1.7,0.3,13.5,19.1,0.313,0.47,0.871
2940,1990.0,5.8,27.3,2.5,0.3,23.2,17.8,0.111,0.43,0.867
2941,1990.0,18.2,6.7,2.4,4.2,14.6,20.0,0.0,0.504,0.708
2942,1990.0,15.8,3.6,0.5,1.3,17.2,13.4,0.0,0.539,0.7
2943,1990.0,4.6,37.4,2.8,0.2,18.5,21.7,0.161,0.505,0.687
2944,1990.0,9.3,4.5,3.2,1.3,18.7,17.4,0.0,0.34600000000000003,0.5
2945,1990.0,16.6,3.3,0.6,2.7,21.8,12.3,0.0,0.377,0.735
2946,1990.0,4.2,22.1,1.8,0.2,18.8,16.2,0.395,0.457,0.767
2947,1990.0,10.3,24.8,2.5,1.2,11.0,25.5,0.28300000000000003,0.512,0.774
2948,1990.0,11.2,5.5,0.7,0.8,11.8,23.2,0.0,0.478,0.74
2949,1990.0,16.6,4.2,1.4,3.6,16.8,18.0,0.0,0.389,0.33799999999999997
2950,1990.0,17.4,4.0,1.6,2.8,15.4,14.0,0.0,0.441,0.305
2951,1990.0,4.7,22.2,1.2,0.0,10.8,22.5,0.4,0.485,0.9
2952,1990.0,2.7,30.6,1.1,0.0,31.3,24.9,0.222,0.4,0.875
2953,1990.0,11.0,7.5,2.8,0.4,14.3,7.9,0.0,0.46299999999999997,0.667
2954,1990.0,5.6,16.2,1.4,0.1,11.9,29.1,0.322,0.447,0.75
2955,1990.0,15.4,2.2,0.7,5.5,17.6,8.2,0.0,0.527,0.669
2956,1990.0,7.8,11.2,2.0,1.2,18.9,18.6,0.3,0.519,0.7190000000000001
2957,1990.0,8.6,4.3,0.5,1.0,10.9,22.9,0.0,0.499,0.7490000000000001
2958,1990.0,4.4,21.3,1.9,0.0,10.7,15.0,0.0,0.6,0.33299999999999996
2959,1990.0,7.0,16.8,2.7,0.9,14.8,22.2,0.3,0.41600000000000004,0.76
2960,1990.0,8.5,19.5,2.2,0.5,13.6,17.7,0.419,0.48,0.6809999999999999
2961,1990.0,8.2,10.7,1.1,0.4,13.1,17.4,0.111,0.486,0.866
2962,1990.0,6.9,8.7,1.5,0.2,9.6,25.3,0.375,0.5379999999999999,0.818
2963,1990.0,12.8,10.6,0.9,3.9,17.9,17.3,0.0,0.446,0.628
2964,1990.0,6.8,15.6,1.1,0.6,6.3,26.0,0.4,0.491,0.88
2965,1990.0,15.7,10.0,1.2,5.9,12.4,29.4,0.25,0.552,0.775
2966,1990.0,6.3,9.6,2.1,0.2,10.2,27.7,0.29600000000000004,0.46,0.713
2967,1990.0,13.9,9.9,1.7,0.0,10.7,27.0,0.0,0.385,0.33299999999999996
2968,1990.0,6.5,30.8,1.6,0.2,16.4,18.9,0.353,0.514,0.782
2969,1990.0,4.0,30.8,1.7,0.2,18.4,17.1,0.38,0.48,0.8059999999999999
2970,1990.0,12.1,6.9,1.4,0.9,15.9,19.3,0.0,0.45799999999999996,0.765
2971,1990.0,3.5,39.2,2.5,0.0,42.1,12.4,0.5,0.3,0.25
2972,1990.0,6.2,15.7,1.4,0.5,11.2,16.7,0.16699999999999998,0.473,0.794
2973,1990.0,6.6,23.1,2.4,0.3,20.4,17.8,0.1,0.385,0.841
2974,1990.0,6.8,24.0,1.7,0.3,19.8,18.6,0.423,0.429,0.831
2975,1990.0,5.4,23.4,2.5,0.2,19.9,14.3,0.19,0.51,0.772
2976,1990.0,11.9,6.2,1.8,2.0,17.4,17.4,1.0,0.5489999999999999,0.682
2977,1990.0,10.2,4.5,2.9,1.2,4.8,29.4,0.0,0.479,0.73
2978,1990.0,14.4,4.3,1.1,1.1,10.5,25.2,0.0,0.43,0.696
2979,1990.0,13.9,6.7,1.4,1.3,14.5,22.6,0.0,0.529,0.727
2980,1990.0,14.6,6.9,0.8,2.3,8.1,19.2,0.17600000000000002,0.462,0.821
2981,1990.0,7.3,42.5,3.4,0.2,26.7,21.1,0.23800000000000002,0.47600000000000003,0.779
2982,1990.0,4.8,32.2,2.5,0.1,24.1,19.4,0.188,0.4,0.6609999999999999
2983,1990.0,10.0,9.4,1.4,1.3,11.4,16.5,0.0,0.479,0.701
2984,1990.0,13.5,11.3,1.7,1.9,10.2,16.7,0.0,0.523,0.6990000000000001
2985,1990.0,16.0,4.9,1.3,3.1,16.1,10.8,0.0,0.475,0.6409999999999999
2986,1990.0,8.3,2.6,1.6,1.2,19.6,11.3,0.0,0.28600000000000003,0.875
2987,1990.0,8.7,10.8,1.6,0.4,12.9,18.7,0.125,0.466,0.6509999999999999
2988,1990.0,15.1,4.6,1.2,1.1,10.7,17.1,0.28300000000000003,0.489,0.7509999999999999
2989,1990.0,3.4,26.4,2.7,0.1,19.7,14.7,0.091,0.45,0.843
2990,1990.0,16.7,7.5,1.2,0.8,13.6,18.5,0.33299999999999996,0.46799999999999997,0.6509999999999999
2991,1990.0,21.6,8.0,1.0,2.8,19.8,17.0,0.0,0.423,0.552
2992,1990.0,6.7,6.9,2.4,0.8,9.9,22.9,0.37200000000000005,0.509,0.654
2993,1990.0,5.0,20.4,1.1,0.2,12.6,18.8,0.14300000000000002,0.434,0.68
2994,1990.0,18.3,9.4,0.0,1.1,23.3,22.2,0.0,0.45,1.0
2995,1990.0,14.6,3.2,0.8,0.6,14.6,17.4,0.0,0.396,0.6609999999999999
2996,1990.0,11.3,8.5,0.7,1.0,12.0,19.5,0.0,0.439,0.643
2997,1990.0,6.2,9.5,1.2,0.3,11.7,13.5,0.35100000000000003,0.51,0.516
2998,1990.0,6.8,14.0,2.2,1.0,15.4,13.7,0.19399999999999998,0.474,0.743
2999,1990.0,6.2,36.4,2.8,0.2,19.0,20.5,0.27399999999999997,0.489,0.764
3000,1990.0,4.6,32.2,3.2,0.5,13.7,22.0,0.371,0.519,0.794
3001,1990.0,10.3,32.5,2.7,2.1,10.3,28.7,0.2,0.451,0.7559999999999999
3002,1990.0,8.2,19.4,2.9,1.7,12.3,25.1,0.28300000000000003,0.501,0.795
3003,1990.0,6.1,1.6,3.6,0.6,10.7,21.0,0.0,0.35,0.75
3004,1990.0,11.0,6.2,0.9,1.1,14.1,12.9,0.25,0.33299999999999996,0.8640000000000001
3005,1990.0,6.0,13.3,2.3,0.6,12.2,22.5,0.42,0.46799999999999997,0.888
3006,1990.0,5.3,13.1,3.0,0.0,22.9,11.3,0.429,0.42100000000000004,1.0
3007,1990.0,5.3,25.4,1.2,0.4,15.3,13.5,0.452,0.5379999999999999,0.769
3008,1990.0,3.2,6.4,2.8,6.6,0.0,2.1,0.0,0.0,0.5
3009,1990.0,4.9,7.4,1.4,0.0,8.0,15.3,0.0,0.375,0.875
3010,1990.0,11.3,8.8,1.1,1.5,10.9,17.0,0.34700000000000003,0.54,0.821
3011,1990.0,11.5,4.5,0.9,2.0,13.6,19.3,0.0,0.507,0.8690000000000001
3012,1990.0,3.0,13.8,1.4,0.1,8.0,15.2,0.48100000000000004,0.387,0.909
3013,1990.0,1.0,21.0,0.4,0.0,32.6,15.6,0.0,0.5379999999999999,0.5
3014,1990.0,15.1,6.3,0.7,0.5,15.0,16.9,0.0,0.39,0.8
3015,1990.0,5.8,9.6,1.9,1.2,11.9,22.2,0.317,0.446,0.792
3016,1990.0,14.3,1.1,1.0,4.3,16.2,15.4,0.0,0.29,0.625
3017,1990.0,7.5,21.7,2.4,0.3,11.2,20.2,0.408,0.552,0.856
3018,1990.0,15.6,7.3,1.2,0.8,16.9,25.3,0.0,0.506,0.609
3019,1990.0,4.1,15.4,2.5,0.1,15.2,11.2,0.408,0.41200000000000003,0.6759999999999999
3020,1990.0,5.5,24.8,2.7,0.2,11.8,19.1,0.3,0.508,0.7859999999999999
3021,1990.0,8.2,13.7,2.7,0.1,13.8,22.7,0.35700000000000004,0.48100000000000004,0.67
3022,1990.0,8.0,12.6,3.9,0.4,18.7,24.2,0.0,0.379,0.81
3023,1990.0,7.3,34.0,2.2,0.1,20.4,17.7,0.267,0.47200000000000003,0.727
3024,1990.0,6.8,17.6,4.3,0.0,22.7,13.1,0.5,0.222,0.5
3025,1990.0,4.4,36.4,2.3,0.1,23.1,15.1,0.25,0.391,0.725
3026,1990.0,7.1,12.7,1.7,1.3,12.8,18.7,0.11800000000000001,0.501,0.759
3027,1990.0,5.5,29.7,1.9,0.4,17.9,13.5,0.042,0.455,0.843
3028,1990.0,7.4,8.9,0.8,0.3,9.8,25.2,0.38,0.47200000000000003,0.917
3029,1990.0,6.0,30.7,3.1,0.5,22.1,18.8,0.16699999999999998,0.244,0.765
3030,1990.0,5.3,44.4,1.6,0.3,15.6,25.0,0.195,0.51,0.838
3031,1990.0,10.2,45.5,2.2,0.7,16.9,24.8,0.384,0.51,0.89
3032,1990.0,9.2,11.9,0.0,0.6,20.2,19.9,0.667,0.345,0.8240000000000001
3033,1990.0,10.6,7.6,0.0,0.0,75.0,20.7,0.0,0.0,0.0
3034,1990.0,12.1,9.8,0.6,1.3,19.2,22.5,0.0,0.5329999999999999,0.6
3035,1990.0,7.4,19.2,1.8,0.4,12.5,21.5,0.147,0.444,0.6679999999999999
3036,1990.0,9.0,0.0,0.0,4.8,7.8,43.2,1.0,0.3,1.0
3037,1990.0,15.4,1.9,1.9,5.8,10.7,24.9,0.0,0.41200000000000003,0.636
3038,1990.0,7.2,6.3,2.5,1.5,15.8,18.0,0.308,0.376,0.6809999999999999
3039,1990.0,14.6,2.9,1.1,1.9,22.2,10.1,0.2,0.475,0.7040000000000001
3040,1990.0,12.1,7.2,1.1,5.0,24.7,5.6,0.0,0.508,0.648
3041,1990.0,10.4,28.6,3.5,1.1,9.8,33.7,0.376,0.5479999999999999,0.848
3042,1990.0,18.1,3.4,2.1,4.0,17.8,22.4,0.16699999999999998,0.488,0.736
3043,1990.0,10.8,14.0,1.3,0.5,18.1,16.3,0.0,0.49200000000000005,0.675
3044,1990.0,3.3,21.5,1.4,0.3,13.8,14.0,0.507,0.413,0.863
3045,1990.0,13.2,9.2,2.0,1.3,10.3,19.4,0.15,0.485,0.69
3046,1990.0,8.6,6.8,2.2,0.1,10.6,21.4,0.2,0.42700000000000005,0.7440000000000001
3047,1990.0,9.1,10.7,2.0,0.5,9.7,22.5,0.364,0.455,0.69
3048,1990.0,8.0,14.3,4.1,0.0,19.2,18.0,0.0,0.43799999999999994,1.0
3049,1990.0,8.1,21.8,0.9,0.1,12.8,29.4,0.13,0.493,0.8029999999999999
3050,1990.0,12.8,6.6,1.1,2.1,15.5,18.4,0.0,0.505,0.727
3051,1990.0,14.1,6.5,1.0,2.0,22.8,9.5,1.0,0.429,0.5
3052,1990.0,14.4,4.3,0.5,1.1,13.5,14.7,0.0,0.485,0.83
3053,1990.0,13.3,3.0,1.9,2.1,22.5,9.0,0.0,0.619,0.532
3054,1990.0,9.3,6.3,1.6,0.4,14.9,14.8,0.25,0.39399999999999996,0.615
3055,1990.0,11.4,8.9,1.3,0.3,12.5,16.7,0.0,0.371,0.7879999999999999
3056,1990.0,16.6,9.1,1.1,2.0,10.1,15.6,0.361,0.515,0.8540000000000001
3057,1990.0,19.8,14.0,2.5,1.0,19.0,18.3,0.0,0.47700000000000004,0.36700000000000005
3058,1990.0,14.7,2.6,1.0,7.4,15.9,10.6,0.0,0.557,0.653
3059,1990.0,7.0,11.8,3.0,0.0,11.3,11.5,0.0,0.28600000000000003,1.0
3060,1990.0,14.7,3.7,1.0,1.9,18.9,19.0,0.0,0.563,0.743
3061,1990.0,5.3,9.5,1.1,0.0,11.2,17.7,0.0,0.39299999999999996,1.0
3062,1990.0,12.8,1.2,1.2,4.7,17.7,15.7,0.0,0.433,0.429
3063,1990.0,0.0,19.8,0.0,0.0,63.0,34.6,0.0,0.0,0.5
3064,1990.0,4.6,29.8,1.7,0.0,26.2,13.0,0.0,0.385,0.846
3065,1990.0,0.0,4.4,0.0,0.0,20.0,15.3,0.0,0.25,0.0
3066,1990.0,13.6,24.8,2.7,0.3,9.8,21.9,0.414,0.445,0.804
3067,1990.0,10.8,6.3,1.6,1.5,9.3,12.9,0.2,0.513,0.68
3068,1990.0,0.0,0.0,0.0,0.0,50.0,14.3,0.0,0.0,0.0
3069,1990.0,17.0,0.0,2.4,0.0,12.7,16.8,0.0,0.667,1.0
3070,1990.0,7.6,12.9,1.7,1.4,8.9,22.5,0.267,0.499,0.8079999999999999
3071,1990.0,6.0,11.7,1.9,0.6,13.9,20.2,0.0,0.5,0.747
3072,1990.0,10.7,6.4,1.1,0.0,0.0,11.0,0.0,0.5710000000000001,0.5710000000000001
3073,1990.0,0.0,0.0,0.0,0.0,66.7,25.4,0.0,0.5,0.0
3074,1990.0,8.4,15.6,1.3,0.0,21.6,26.6,0.0,0.569,0.563
3075,1990.0,11.2,17.1,1.3,2.5,17.4,19.3,0.063,0.5,0.8079999999999999
3076,1990.0,12.2,11.3,1.6,3.1,11.5,17.3,0.38,0.485,0.701
3077,1990.0,12.0,7.2,2.3,1.2,17.9,16.9,0.0,0.486,0.7140000000000001
3078,1990.0,4.6,11.8,2.2,0.3,15.5,19.7,0.345,0.462,0.836
3079,1990.0,5.6,26.5,2.2,0.2,20.0,8.0,0.222,0.32299999999999995,0.722
3080,1990.0,5.1,33.2,2.3,0.1,21.2,17.3,0.299,0.40700000000000003,0.764
3081,1990.0,14.2,5.9,1.0,2.7,12.3,15.8,0.222,0.501,0.715
3082,1990.0,10.5,11.0,2.1,0.8,9.2,16.5,0.23800000000000002,0.44799999999999995,0.762
3083,1990.0,4.3,15.7,0.9,0.1,6.8,29.4,0.16699999999999998,0.49200000000000005,0.877
3084,1990.0,17.1,13.2,1.9,1.0,13.0,32.6,0.37200000000000005,0.5670000000000001,0.762
3085,1990.0,17.1,7.0,0.9,1.9,14.6,24.3,0.111,0.483,0.7809999999999999
3086,1990.0,10.6,12.8,1.9,1.0,16.0,21.7,0.0,0.536,0.741
3087,1990.0,8.5,8.9,2.2,0.4,16.5,21.9,0.0,0.28600000000000003,0.655
3088,1990.0,7.0,10.0,2.5,0.2,15.7,20.5,0.256,0.539,0.787
3089,1990.0,6.7,4.6,1.5,0.7,9.1,16.0,0.133,0.42100000000000004,0.705
3090,1990.0,16.7,9.7,0.9,1.1,19.1,21.4,0.0,0.35,0.6
3091,1990.0,0.0,48.7,0.0,0.0,0.0,12.5,0.0,0.5,1.0
3092,1990.0,7.1,17.7,1.8,0.3,17.0,15.5,0.28800000000000003,0.465,0.621
3093,1990.0,5.3,24.1,2.3,0.3,16.2,20.7,0.245,0.48100000000000004,0.664
3094,1990.0,11.0,13.7,1.6,2.0,18.1,23.5,0.0,0.33299999999999996,0.857
3095,1990.0,5.3,4.1,2.3,0.9,3.3,20.0,0.0,0.308,0.75
3096,1990.0,5.9,14.7,2.3,0.4,19.1,19.8,0.325,0.308,0.789
3097,1990.0,12.3,3.3,1.2,0.5,21.1,16.6,0.0,0.345,0.526
3098,1990.0,11.7,17.4,0.9,1.3,12.7,18.3,0.262,0.525,0.784
3099,1990.0,10.8,11.4,1.5,1.0,11.9,26.9,0.294,0.498,0.733
3100,1990.0,7.1,7.7,1.4,0.2,12.7,16.3,0.348,0.531,0.47600000000000003
3101,1990.0,13.7,9.5,0.5,3.3,11.7,24.1,0.33299999999999996,0.562,0.893
3102,1990.0,10.4,9.7,1.6,1.9,14.6,20.0,0.13,0.502,0.782
3103,1990.0,6.6,8.8,2.8,0.6,17.2,16.4,0.0,0.258,0.5
3104,1990.0,10.1,32.7,3.0,1.0,27.0,12.4,0.355,0.48200000000000004,0.6409999999999999
3105,1990.0,19.0,2.4,0.5,0.3,16.9,28.0,0.0,0.442,0.65
3106,1990.0,11.9,6.4,1.4,1.3,14.3,17.8,0.0,0.43200000000000005,0.7390000000000001
3107,1990.0,5.4,15.1,1.7,0.3,12.4,24.2,0.414,0.552,0.868
3108,1990.0,11.5,6.0,1.4,1.5,8.9,19.8,0.0,0.451,0.768
3109,1990.0,12.4,5.7,0.9,1.3,13.6,18.5,0.0,0.423,0.6940000000000001
3110,1990.0,5.7,20.7,3.0,0.4,22.0,14.2,0.235,0.424,0.593
3111,1990.0,9.2,9.5,2.6,1.9,13.3,22.8,0.316,0.445,0.722
3112,1990.0,7.2,9.7,0.6,0.0,22.1,28.1,0.28600000000000003,0.344,0.8
3113,1990.0,4.5,24.2,2.3,0.6,21.3,25.8,0.233,0.313,0.6940000000000001
3114,1990.0,8.7,17.5,2.0,0.9,13.6,24.8,0.37200000000000005,0.573,0.889
3115,1990.0,13.6,6.4,1.6,1.6,8.7,12.4,0.37200000000000005,0.479,0.7090000000000001
3116,1990.0,7.5,21.2,3.5,0.6,23.5,15.3,0.0,0.341,0.516
3117,1990.0,6.7,27.7,1.8,1.0,21.6,19.9,0.0,0.425,0.725
3118,1990.0,14.0,12.8,1.3,3.5,10.8,21.4,1.0,0.51,0.778
3119,1990.0,12.5,7.5,0.3,0.0,10.9,12.1,0.0,0.645,0.773
3120,1990.0,16.2,6.8,1.6,0.5,16.2,8.9,0.0,0.544,0.732
3121,1990.0,17.6,16.9,0.0,6.5,50.0,18.0,0.0,1.0,0.0
3122,1990.0,4.7,11.3,2.0,0.6,13.5,19.4,0.317,0.511,0.799
3123,1990.0,11.0,2.6,0.6,3.5,10.3,15.7,0.0,0.42200000000000004,0.467
3124,1990.0,14.0,6.4,1.4,0.5,13.2,21.1,0.0,0.359,0.688
3125,1990.0,11.5,10.9,1.6,1.5,15.3,22.3,0.43799999999999994,0.511,0.632
3126,1990.0,18.4,9.3,1.4,0.4,17.7,17.6,0.0,0.527,0.7609999999999999
3127,1990.0,19.5,12.1,2.6,7.0,14.6,28.1,0.16699999999999998,0.502,0.713
3128,1990.0,22.0,0.0,2.6,4.6,36.6,8.9,0.0,0.33299999999999996,0.4
3129,1990.0,6.4,17.3,0.0,0.0,20.5,23.2,0.0,0.667,0.5
3130,1990.0,13.7,20.2,1.6,1.0,10.2,33.5,0.5,0.45,0.6
3131,1990.0,18.3,6.2,0.8,1.7,14.4,20.7,0.0,0.58,0.747
3132,1990.0,9.3,7.8,0.8,2.4,19.1,25.1,0.0,0.34600000000000003,0.818
3133,1990.0,3.3,14.1,1.3,0.2,10.5,16.9,0.25,0.46299999999999997,0.8109999999999999
3134,1990.0,3.0,19.2,1.7,0.2,10.3,14.9,0.359,0.539,0.8240000000000001
3135,1990.0,6.8,7.1,1.6,1.7,14.7,26.7,0.4,0.439,0.889
3136,1990.0,14.3,6.8,1.1,1.9,17.2,18.3,0.0,0.42200000000000004,0.6920000000000001
3137,1990.0,12.2,10.0,1.7,1.5,12.2,20.0,0.214,0.502,0.778
3138,1990.0,13.6,3.8,1.6,2.0,16.7,19.0,1.0,0.51,0.589
3139,1990.0,9.6,13.5,1.0,0.4,11.1,24.4,0.37200000000000005,0.517,0.7809999999999999
3140,1990.0,14.4,5.0,1.3,1.9,17.2,14.1,0.0,0.429,0.7120000000000001
3141,1990.0,6.2,17.5,1.1,0.1,16.2,24.1,0.45899999999999996,0.49,0.8440000000000001
3142,1990.0,5.6,13.9,1.4,0.3,10.1,31.3,0.34600000000000003,0.535,0.8390000000000001
3143,1990.0,11.5,8.1,1.5,2.2,15.7,13.9,0.0,0.544,0.773
3144,1990.0,10.3,19.8,3.3,2.0,17.8,21.2,0.25,0.514,0.675
3145,1990.0,16.2,1.9,1.2,1.2,9.5,14.1,0.5,0.54,0.475
3146,1990.0,5.3,35.4,2.5,0.1,17.2,20.1,0.374,0.491,0.892
3147,1990.0,7.0,25.6,2.5,1.0,15.6,20.9,0.14,0.503,0.758
3148,1990.0,10.9,13.5,1.8,1.3,12.3,19.3,0.311,0.46399999999999997,0.78
3149,1990.0,5.2,39.2,2.1,0.1,15.0,22.8,0.406,0.48700000000000004,0.888
